songinfo,lyrics,year
THE RIGHTEOUS BROTHERS - ROCK AND ROLL HEAVEN LYRICS,"If you believe in forever Then life is just a one-night stand If theres a rock n roll heaven Well you know theyve got a hell of a band, band, band Jimmy  Gave us rainbows and Janis Took a piece of our hearts and Otis  Brought us all to the dock of a bay Sing a song to light my fire, remember Jim That way, theyve all found another place, another place to play  If you believe in forever Then life is just a one-night stand If theres a rock n roll heaven Well you know theyve got a hell of a band, band, band Jimmy  Remember bad bad Leroy Brown, hey Jimmy Touched us with that song Time wont change a friend we came to know and Bobby  Gave us Mack the Knife Well look out, hes back in town Theyll all be there together When they meet in one big show  If you believe in forever Then life is just a one-night stand If theres a rock n roll heaven Well you know theyve got a hell of a band, band, band Jimmy  Theres a spotlight waiting No matter who you are cuz everybodys got a song to sing Everyones a star (Everybodys got to be a star)  If you believe in forever Then life is just a one-night stand If theres a rock n roll heaven Well you know theyve got a hell of a band, band, band Jimmy",1974
ALICE COOPER - YOU AND ME LYRICS,"When I get home from work I wanna wrap myself around you I wanna take you and squeeze you Till the passion starts to rise I wanna take you to heaven That would make my day complete  But you and me aint no movie stars What we are is what we are We share a bed, some lovin And TV, yeah Thats enough for a workin man What I am is what I am And I tell you, babe Well thats enough for me  Sometimes when youre asleep And Im just starin at the ceiling I wanna reach out and touch you But you just go on dreamin If I could take you to heaven That would make my day complete  But you and me aint no movie stars What we are is what we are And I tell you, sweetheart Thats just enough for me  You and me aint no super stars What we are is what we are We share a bed, some popcorn And TV, yeah And thats enough for a workin man What I am is what I am And I tell you, babe Youre just enough for me  When I get home from work I wanna wrap myself around you I like to hold you squeeze you Till the passion starts to rise I wanna take you to heaven That would make my day complete",1977
WAR - WHY CAN'T WE BE FRIENDS LYRICS,"Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  I seen you round for a long, long time, yeah I remembered you when you drink my wine  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  Ive seen you walkin down in Chinatown I called you but you could not look around  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  I pay my money to the welfare line I see you standing in it every time  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  The color of your skin dont matter to me, ow As long as we can live in harmony  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  Id kinda like to be the President, yeah So I can show you how your moneys spent, ooh  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  Sometimes I dont speak bright, alright But yet I know what Im talking about  Why cant we be friends? Why cant we be friends? Why cant we be friends? Why cant we be friends?  I know youre working for the C.I.A. They wouldnt have you in the mafia  Why cant we be friends? Why cant we be friends? Why cant we be friends? ...",1975
SWEET - BALLROOM BLITZ LYRICS,"Are you ready, Steve? aha. Andy? yeah! Mick? ok. alright, fellas, lets go!  Oh its been getting so hard livin with the things you do to me aha My dreams are getting so strange id like to tell you everything I see  Oh, I see a man at the back as a matter of fact his eyes are red as the sun and a girl in the corner let no one ignore her cause she thinks shes the passionate one Oh, yeah, it was like lightning, everybody was frightening and the music was soothing and they all started grooving yeah, yeah, yeah, yeah, yeah And the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy, i wanna warn ya, itll turn into a ballroom blitz ballroom blitz, ballroom blitz, ballroom blitz ballroom blitz  Im reaching out for something touching nothings all I ever do Oh, I softly call you over when you appear theres nothing left of you, aha  Now the man in the back is ready to crack as he raises his hands to the sky and the girl in the corner is everyones mourner she could kill you with a wink of her eye Oh yeah, it was electric, so frightfully hectic and the band started leaving, cause they all stopped breathing yeah, yeah, yeah, yeah, yeah And the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy, i wanna warn ya, itll turn into a ballroom blitz, ballroom blitz  Oh yeah, it was like lightning, everybody was frightening and the music was soothing, and they all started grooving yeah, yeah, yeah, yeah, yeah And the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy, i wanna warn ya, itll turn into a ballroom blitz, ballroom blitz, ballroom blitz ballroom blitz, ballroom blitz  Its its a ballroom blitz, its its a ballroom blitz its its a ballroom blitz, yeah, its a ballroom blitz",1975
SIMON AND GARFUNKEL - CECILIA LYRICS,"Simon And Garfunkel Bridge Over Troubled Water Cecilia Celia, youre breaking my heart   Youre shaking my confidence daily   Oh Cecilia, Im down on my knees   Im begging you please, to come home    Celia, youre breaking my heart   Youre shaking my confidence daily   Oh Cecilia, Im down on my knees   Im begging you please, to come home   Come on home    Making love in the afternoon   With Cecilia up in my bedroom   I got up to wash my face   When I come back to bed   Someones taken my place    Celia, youre breaking my heart   Youre shaking my confidence daily   Oh Cecilia, Im down on my knees   Im begging you please, to come home   Come on home    Jubilation, she loves me again   I fall on the floor and Im laughing   Jubilation, she loves me again   I fall on the floor and Im laughing",1970
ANDY KIM - ROCK ME GENTLY LYRICS,"Andy Kim Miscellaneous Rock Me Gently Rock Me Gently Andy Kim  Aint it good Aint it right That you are with me Here tonight The music playin Our bodies swayin in time (In time, in time, in time)  Touching you So warm and tender Lord, I feel such a sweet surrender Beautiful is the dream that makes you mine  Mmm Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  Baby baby!  Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  Oh my darlin Oh my baby You got the moves that drive me crazy And on your face I see a trace of love (Of love, of love, of love) Come hold me close Dont let me go I need you, honey I love you so You were made for me by the stars above  Oooh Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  And baby baby! Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  Aint it good Aint it right That you are with me Here tonight  Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  Baby baby! Rock me gently Rock me slowly Take it easy Dont you know That I have never been loved like this before  (transcribed by NormalGuy)",1974
BARRY MANILOW - WEEKEND IN NEW ENGLAND LYRICS,Last night I waved goodbye now it seems years Im back in the city where nothing is clear But thoughts of me holding you bringing us near And tell me when will our eyes meet when can I touch you... When will this strong yearning end... And when will I hold you again? Time in New England took me away to long rocky beaches you by the bay We started a story whose end must now wait  And tell me when will our eyes meet... when can I touch you... When will this strong yearning end... And when will I hold you again? I feel the change comin  I feel the wind blow  I feel brave and daring I feel my blood flow... With you I could bring out all the love that I have With you theres a heaven So earth aint so bad... And tell me when will our eyes meet... when can I touch you When will this strong yearning end... And when will I hold you... again... again?,1977
FIFTH DIMENSION - ONE LESS BELL TO ANSWER LYRICS,"One less bell to answer One less egg to fry One less man to pick up after I should be happy  But all I do is cry (Cry, cry, no more laughter) I should be happy (Oh, why did he go) Since he left my lifes so empty  Though I try to forget it just cant be done Each time the doorbell rings I still run I dont know how in the world To stop thinking of him  Cause I still love him so I spend each day the way I start out Crying my heart out One less man to pick up after  No more laughter, no more love Since he went away (He went away, one less bell to answer) Why did he leave me? (Why, why, why did he leave?)  Now Ive got one less egg to fry (One less bell to answer) One less egg to fry (Why, why, why did he leave?) And all I do is cry (One less bell to answer)  Because a man told me goodbye (Why, why, why did he leave?) (One less bell to answer) Somebody tell me please Where did he go, why did he go? (Why, why, why did he leave?) How could he leave me?",1971
DARYL HALL & JOHN OATES - RICH GIRL LYRICS,"Youre a rich girl and youve gone too far Cause you know it dont matter anyway You can rely on the old mans money You can rely on the old mans money  Its a bitch girl but its gone too far Cause you know it dont matter anyway Say money but it wont get you too far Get you too far  And dont you know, dont you know That its wrong to take what is given you So far gone, on your own But you can get along if you try to be strong But youll never be strong  Cause youre a rich girl and youve gone too far Cause you know it dont matter anyway You can rely on the old mans money You can rely on the old mans money  Its a bitch girl and its gone too far Cause you know it dont matter anyway Say money but it wont get you too far Get you too far  High and dry, out of the rain Its so easy to hurt others when you cant feel pain And dont you know that a love cant grow? Cause theres too much to give, cause youd rather live For the thrill of it all  Youre a rich girl and youve gone too far Cause you know it dont matter anyway And you can rely on the old mans money You can rely on the old mans money  Its a bitch girl and its gone too far Cause you know it dont matter anyway Say money but it wont get you too far Say money but it wont get you too far Say money but it wont get you too far Get you too far  And you say, you can rely on the old mans money You can rely on the old mans money Youre a rich girl, a rich girl Oh, youre a rich, rich girl, yeah Say money but it wont get you too far",1977
SHAUN CASSIDY - HEY DEANIE LYRICS,"Hey Deanie Wont you come out tonight The stars are dancin Like diamonds in the moonlight And we could never find a better time To be in love  Hey Deanie Wont you come out tonight The summers waitin The moon is shinin so bright Hey Deanie youre the one Im dreamin of  I was a fool for your love From the moment I saw you Like a vision in the darkness Of a thousand lonesome, lonely nights Like my heart threw away the key Im as blind as a man could be Oh darlin Till you help me see the light  Hey Deanie Wont you come out tonight The stars are dancin Like diamonds in the moonlight And we could never find a better time To be in love  Hey Deanie Wont you come out tonight The summers waitin The moon is shinin so bright Hey Deanie youre the one Im dreamin of  I stand accused Im in league with the forces of darkness An incurable believer In the magic of the midnight sky And the love that I found today Oh, I cant let it slip away Oh darlin, cant you read between the lines  Hey Deanie Wont you come out tonight The stars are dancin Like diamonds in the moonlight And we could never find a better time To be in love  Hey Deanie Wont you come out tonight The summers waitin The moon is shinin so bright Hey Deanie youre the one Im dreamin of  Deanie, love is all there is I dont wanna lose it Dont wanna let the evenin go If its here within our reach I think we should use it Now while were young enough To still let it show  Hey Deanie Wont you come out tonight The stars are dancin Like diamonds in the moonlight And we could never find a better time To be in love  Hey Deanie Wont you come out tonight The summers waitin The moon is shinin so bright Hey Deanie youre the one Im dreamin of  Hey Deanie Youre the one Im dreamin of Hey Deanie Youre the one Im dreamin of Wont you come out tonight Youre the one that Im dreamin of Im a fool for your love Wont you come out Come out tonight",1978
STORIES - BROTHER LOUIE LYRICS,"Stories Super Hits Of The 70s: Have A Nice Day, Volume 10 Brother Louie She was black as the night.  Louie was whiter than white.  Danger, danger, when you taste brown sugar.  Louie fell in love overnight.   Nothing bad; it was good.  Louie had the best good he could.  When he took her home to meet his mama and papa,  Louie knew just where he stood.   Louie, Louie, Louie, Louie,  Louie, Louie, Louie, Lou-ah,  Louie, Louie, Louie, Louie,  Louie, Louie, youre gonna cry.   There is good in the night,  Knowing whats wrong from whats right.  He took her home to meet his mama and papa,  Man, he had a terrible fight.   Louie nearly caused a scene,  Wishing it was a dream.  Aint no difference if youre black or white.  Brothers, you know what I mean.   Louie, Louie, Louie, Louie,  Louie, Louie, Louie, Lou-ah,  Louie, Louie, Louie, Louie,  Louie, Louie, youre gonna cry.   Louie, Louie, Louie, Louie,  Louie, Louie, Louie, Lou-ah,  Louie, Louie, Louie, Louie,  Louie, Louie, youre gonna cry.   Louie, Louie, Louie, Louie,  Louie, Louie, Louie, Louie, Louie, Lou-ah,  Louie, Louie, Louie, Louie,  Louie, Louie, youre gonna cry.   Louie, Louie, Louie, Louie,  Louie, Louie, Louie, Lou-ah...(fades)",1973
DAVID NAUGHTON - MAKIN' IT LYRICS,"Makin it Ooh-ooh-ooh Makin it  Im solid gold Ive got the goods They stand when i walk  Through the neighborhoods  Im makin it Ive got the chance Im takin it No more, no more Fakin it This time in life  Im makin it (oh-oh-oh) Makin it  Hello uptown Goodbye poverty The top of the ladder is waiting for me Im makin it Ive got the chance Im takin it No more, no more  Fakin it This time in life Im makin it (oh-oh-oh)  makin it makin it Listen everyone here This coming years gonna be my year Im as bad as they come Number two to no one Ive got looks, ive got brains And im breakin these chains Make some room now dig what you see Success is mine Ive got the key Im makin it Ive got the chance Im takin it No more, no more Fakin it This time in life Im makin it (oh-oh-oh) makin it non stop makin it to the top makin it this time in life Im makin it makin it Im makin it makin it Im makin it  Listen everyone here This coming years gonna be my year Im makin it Ive got the chance Im takin it No more, no more Fakin it This time in life Im makin it (oh-oh-oh) makin it non stop outa here, outa here makin it to the top ah, ah, ahaa makin it non stop right here, right now makin it to the top ah, ah, ahaa",1979
BLACKBYRDS - WALKING IN RHYTHM LYRICS,Movin in sound Hummin to the music Trying to move on Im walking in rhythm Singin my song Thinkin about my baby Tryin to get home Movin in sound Hummin to the music Tryin to move on Its been so long since I seen her Im tired and so all alone Ive travelled so very far Ive got to get back home Got to get back home Its been so long since I seen her Im tired and so all alone Ive travelled so very far Ive got to get back home Got to get back home Movin in sound Hummin to the music Tryin to move on Im walking in rhythm Singin my song Thinkin about my baby Tryin to get home,1975
BLOODSTONE - NATURAL HIGH LYRICS,"Why do I keep my mind on you all the time? And I dont even know you Why do I feel this way, thinking about you every day? And I dont even know you  Take me in your arms Thrill me with all of your charms  And Ill take to the sky, oh, the natural high Loving you more till the day I die Take to the sky, oh, the natural high Loving you more  If you have anything to do, call me and I will do it for you And I dont even know you If I only had one wish to give, that wish would be for you to live Forever, every day  When I see you on the street My heart skips a beat  And Ill take to the sky, oh, the natural high Loving you more till the day I die Take to the sky, oh, the natural high Loving you more  Im gonna try to do all the things you want me to do If you just give me a chance Ill try to make something out of nothing romance And I dont even know you  Take me in your arms Thrill me with all of your charms  And Ill take to the sky, oh, the natural high Loving you more till the day I die Take to the sky, oh, the natural high Loving you more  Take to the sky, oh, the natural high Loving you more till the day I die Take to the sky, oh, the natural high Loving, loving you  Take to the sky, oh, the natural high Loving you more till the day I die Take to the sky, oh, the natural high Loving, loving you",1973
