songinfo,lyrics,year
FOUR DEUCES - WPLJ LYRICS,"Well, WPLJ, sure tastes good to me WPLJ, wont you take a drink with me Its a good good wine Really makes you feel so fine (so fine, so fine, so fine)  Well, I went to the store When they opened up the door I said, please, please, please Give me some more  Chorus White port and lemon juice White port and lemon juice White port and lemon juice Ooh, what itll do to you  Well, the W is white The P is the port L is the lemon And J is the juice  [chorus]  You take the bottle You take the can Shake em up fine You got a good good wine  [chorus]  I feel so good I feel so fine I got plenty lovin and I got plenty wine  [chorus]",1955
LLOYD PRICE - I'M GONNA GET MARRIED LYRICS,"(Johnny, youre too young) But Im gonna get married (Youre so young) My name shell carry (Youre too young Johnny, youre so smart) But not smart enough to hide an aching heart How come my heart deserts me Burning full of love and desire How come every time she kiss me It sets my soul on fire How come every time she leave me It seems like Ive lost a part I may be too young to marry But not to hide an aching heart (Johnny, youre too young) But Im gonna get married (Youre so young) My name shell carry (Youre too young Johnny, youre so smart) But not smart enough to hide an aching heart How come every time she kiss me It thrills me from head to toe How come every time I see her It lifts me right off the floor How come every time Im with her She whispers so soft and low It makes me want to jump and holler And bump my head into a door (Johnny, youre too young) But Im gonna get married (Youre so young) My name shell carry (Youre too young, and Johnny, youre so smart) But not smart enough to hide an aching heart (Too young) Im gonna get married (Youre so young) My name shell carry (Youre too young) But Im gonna get married (Youre so young) My name shell carry (Youre too young)",1959
DAVE BARTHOLOMEW - MY DING-A-LING LYRICS,"When I was a little biddy boy, My grandmother bought me a cute little toy. Silver bells hangin on a string, She told me it was my ding-a-ling-a-ling! Oh, my ding-a-ling, my ding-a-ling, I want you to play with my ding-a-ling! My ding-a-ling, my ding-a-ling, I want you to play with my ding-a-ling! Then momma took me to Sunday school, They tried to teach me the golden rule. Evrytime the choir would sing, Id take out my ding-a-ling-a-ling! Oh, my ding-a-ling... And then momma took me to Grammar school, But I stopped off in the vestibule. Evry time that bell would ring, Catch me playin with my ding-a-ling-a-ling! Oh, my ding-a-ling... Once I was climbin the garden wall, I slipped and had a terrible fall. I fell so hard I heard bells ring, But held on to my ding-a-ling-a-ling! Oh, my ding-a-ling... I remember the girl next door, We used to play house on the kitchen floor. Shed be the queen, Id be the king, And I let her play with my ding-a-ling-a-ling! Oh, my ding-a-ling... Once I was swimmin cross Turtle Creek, Man, them snappers all around my feet. Sure was hard swimmin cross that thing, With both hands holdin my ding-a-ling-a-ling! Oh, my ding-a-ling... The girl downstairs, shes a big and bold, Grandma warned me, shes too old. She used to take me swingin in a schoolyard swing, Swing down and take my ding-a-ling-a-ling! Oh, my ding-a-ling... This here song it aint so sad, The cutest little song you ever had. Those of you who will not sing, You must be playin with your own ding-a-ling! Oh, your ding-a-ling, oh, your ding-a-ling, We saw you playin with your ding-a-ling! Well, my ding-a-ling, everybody sing, I want to play with my ding-a-ling! My ding-a-ling, my ding-a-ling, I want to play with my ding-a-ling!",1952
JOHNNIE RAY - CRY LYRICS,"If your sweetheart sends a letter of goodbye Its no secret youll feel better if you cry When waking from a bad dream, dont you sometimes think its real? But its only false emotions that you feel  If your heartaches seem to hang around too long And your blues keep getting bluer with each song Remember sunshine can be found behind a cloudy sky So let your head down and go on and cry  If your heartaches seem to hang around too long And your blues keep getting bluer with each song Well now, remember sunshine can be found behind a cloudy sky So let your head down and go right on baby and cry",1951
THE PLATTERS - ONLY YOU LYRICS,The Platters Miscellaneous Only You Only You - The Platters  Only you can make oh this world seem right Only you can make the darkness bright Only you and you alone Can thrill me like you do And fill my heart with love for only you  Only you can make oh this change in me For its true you are my destiny When you hold my hand I understand The magic that you do Youre my dream come true My one and only you  Only you can make this change in me For its true you are my destiny When you hold my hand I understand The magic that you do Youre my dream come true My one and only you,1955
OTIS WILLIAMS AND THE CHARMS - IVORY TOWER LYRICS,"Pd… Come down, come down from your ivory tower Let love come into your heart Dont lock yourself in an ivory tower Dont keep us so far apart  Pd… I love you, I love you Are you too far above me to hear?  Pd… Come down, come down from your ivory tower Youll find true love has its charms Its cold, so cold, in your ivory tower And warm, so warm in my arms  Pd… I love you, I love you Are you too far above me to hear?  Pd… Come down, come down from your ivory tower Youll find true love has its charms Its cold, so cold, in your ivory tower And warm, so warm in my arms…Pd. …Pd…",1956
ELVIS PRESLEY - MY WISH CAME TRUE LYRICS,"My wish came true When I met you Ive searched and searched My whole life through  Theres just one thing Dear, before we start Dont say you care Then break my heart  When you speak of love Please be sincere For if you play with love It can bring tears, my dear  My wish came true To my surprise When you stood there Before my eyes  And when my heart Started beating fast It was then I knew I found true love at last",1959
HANK WILLIAMS - KAW-LIGA LYRICS,"KAW- LIGA, was a wooden Indian standing by the door  He fell in love with an Indian maid over in the antique store  KAW-LIGA - just stood there and never let it show So she could never answer YES or NO. He always wore his Sunday feathers and held a tomahawk The maiden wore her beads and braids and hoped someday hed talk  KAW-LIGA - too stubborn to ever show a sign Because his heart was made of knotty pine. Poor ol KAW-LIGA, he never got a kiss Poor ol KAW-LIGA, he dont know what he missed  Is it any wonder that his face is red KAW-LIGA, that poor ol wooden head. ... KAW-LIGA, was a lonely Indian never went nowhere His heart was set on the Indian maid with the coal black hair KAW-LIGA - just stood there and never let it show  So she could never answer YES or NO. And then one day a wealthy customer bought the Indian maid And took her, oh, so far away, but ol KAW-LIGA stayed KAW-LIGA - just stands there as lonely as can be And wishes he was still an old pine tree. Poor ol KAW-LIGA, he never got a kiss Poor ol KAW-LIGA, he dont know what he missed Is it any wonder that his face is red KAW-LIGA, that poor ol wooden head. ...",1953
CONNIE FRANCIS - FRANKIE LYRICS,"Frankie, wherever you are, I love you Though youve found a new love, I still miss you so I just cant forget you but youll never know Frankie, my darling, Ill never let you see me cry  Once I was your sweetheart, now Im just a friend Once you really loved me, now I just pretend Frankie, my darling, Ill never let you see me cry Oh, Frankie, Id rather hide  These teardrops deep down inside Im crying, but youll never see Id rather cry than have you pity me Though my nights are lonely since weve been apart  Ill always keep this secret deep within my heart Frankie, my darling, Ill never let you see me cry Frankie, wherever you are, I love you",1959
MUDDY WATERS - ROLLIN STONE LYRICS,"Well, I wish, I was a catfish Swimmin in a oh, deep blue sea I would have all you good lookin women  Fishin, fishin after me Sure nough, after me Sure nough, after me Oh nough, oh nough, sure nough  I went to my babys house And I sit down oh, on her steps She said, Now, come on in now, Muddy  You know, my husband just now left Sure nough, he just now left Sure nough, he just now left Sure nough, oh well, oh well  Well, my mother told my father Just before hmm, I was born I got a boy childs comin  Hes gonna be, hes gonna be a Rollin Stone Sure nough, hes a Rollin Stone Sure nough, hes a Rollin Stone Oh well hes a, oh well hes a, oh well hes a  Well, I feel, yes I feel Feel that I could lay down oh, time aint long Im gonna catch the first thing smokin  Back, back down the road Im goin Back down the road Im goin Back down the road Im goin Sure nough back, sure nough back",1950
THE CLOVERS - TING-A-LING LYRICS,"Well now Im just a poor young boy and these girls bout to drive me wild ya, Im just a poor young boy and these girls bout to drive me wild ya, Im just a poor young boy and these girls bout to drive me wild they way they rock & roll and hold me, angel child  The way they laugh - the way they sing makes my heart go ting-a-ling the way they laugh - the way they sing makes my heart go ting-a-ling the way they laugh and sing makes my heart go ting-a-ling ting-a-ling, ting-a-ling, ting-a-ling, ting-a-ling, ting-a-ling  Well, Im young and Im free and its a real fine way to be well, Im young and Im free and its a real fine way to be ya, Im young and Im free and its a real fine way to be I want a fine young gal that is so nice and free",1952
JANE MORGAN - FASCINATION LYRICS,"It was fascination, I know And it might have ended right there at the start Just a passing glance, just a brief romance And I might have gone on my way empty-hearted  It was fascination, I know Seeing you alone with the moonlight above Then I touched your hand and next moment I kissed you Fascination turned to love  It was fascination, I know Seeing you alone with the moonlight above Then I touched your hand and next moment I kissed you Fascination turned to love  (It was fascination)",1957
BILLY GRAMMER - GOTTA TRAVEL ON LYRICS,"Gotta travel onthe kingston trioive laid around and played around this old town too longsummers almost gone, yes winters coming onive laid around and played around this old town too longand i feel like i gotta travel on.poppa writes to johnny, but johnny cant come homejohnny cant come home, no johnny cant come homepoppa writes to johnny, but johnny cant come homecause hes been on the chain gang, too long.high sheriff and police riding after meriding after me, yea coming after mehigh sheriff and police coming after meand i feel like i gotta travel on.want to see my honey, want to see her badwant to see her bad, oh want to see her badwant to see my honey, want to see her badshes the best girl, this poor boy ever had.(repeat 1st verse)",1959
TAB HUNTER - YOUNG LOVE LYRICS,"Ooh... ooh... ooh... ooh... Yeah, yeah  I remember back in school When I first laid my eyes on you I saw your smile and knew right then and there You reached out and touched my hand And two became just one person And no one could have stopped our love affair  But lately we cant even see each other, no Without acting just like distant lovers Weve even took to fighting under covers What a shame, baby, whos to blame  Young love Why you wanna grow old on me now Young love Why you wanna grow old on me now  Dont say goodbye my love, no, no, no, baby Just one more try, young love  I remember promises The way Id feel when wed caress I cant imagine where young love went wrong You said that you needed me But where is the sincerity I-I guess that with our love that too has flown  Cause lately we cant even touch each other Without acting just like distant lovers Weve even took to fighting under covers What a shame, baby, whos to blame  Young love Why you wanna grow old on me now Young love Why you wanna grow old on me now  Dont say goodbye my love, no, no, no, baby Just one more try, young love  Do you remember the young love Do you remember the love we shared Do you remember the young love Do you remember the love we shared (When love was new, baby)  Do you remember the young love Do you remember the love we shared (And we were to sugar) Do you remember the young love Do you remember the love we shared (Listen to me)  Dont you think we ought to give it one more try Weve come too far to be saying goodbye  Give it on more try Ooh, dont you remember, baby Young love was much better Ooh, my love  Why you wanna grow old on me Why you wanna keep me in misery Why you wanna say goodbye Why you want to make me cry, baby Young love, my love, your love  Why you wanna say goodbye Why you want to make me cry, baby Im cryin, baby Im cryin, baby Im cryin, young love Im cryin, young love Im cryin, young love Im cryin, young love  Dont say goodbye Please",1957
DEAN MARTIN - THAT'S AMORE LYRICS,"In Napoli where love is king When boy meets girl heres what they say  When the moon hits your eye Like a big pizza pie thats amore When the world seems to shine Like youve had too much wine thats amore  Bells will ring ting-a-ling-a-ling, ting-a-ling-a-ling And youll sing, Vita bella Hearts will play tippy-tippy-tay, tippy-tippy-tay Like a gay tarantella  When the stars make you drool Just like a pasta fazool thats amore When you dance down the street With a cloud at your feet youre in love  When you walk in a dream But you know youre not dreaming signore Scuzza me, but you see Back in old Napoli thats amore  When the moon hits you eye Like a big pizza pie thats amore When the world seems to shine Like youve had too much wine thats amore  Bells will ring ting-a-ling-a-ling, ting-a-ling-a-ling And youll sing, Vita bella Hearts will play tippy-tippy-tay, tippy-tippy-tay Like a gay tarantella, lucky fella  When the stars make you drool Just like a pasta fazool thats amore When you dance down the street With a cloud at your feet youre in love  When you walk in a dream But you know youre not dreaming signore Scuzza me, but you see Back in old Napoli thats amore Amore thats amore",1953
LITTLE RICHARD - LONG TALL SALLY LYRICS,"Im gonna tell Aunt Mary about Uncle John He claims he has the music, but he has a lot of fun  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, long tall Sally, shes built for speed She got everything that Uncle John need  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, I saw Uncle John with bald head Sally He saw Aunt Mary comin and he ducked back in the alley  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, long tall Sally, shes built for speed She got everything that Uncle John needs  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Well, I saw Uncle John with bald head Sally He saw Aunt Mary comin and he ducked back in the alley  Oh baby, yes, baby Ooh baby, havin me some fun tonight, yeah  Were gonna have some fun tonight Were gonna have some fun tonight  Ooh, Have some fun tonight Every things all right  Have some fun Have me some fun tonight",1956
JOHNNY ACE - PLEASE FORGIVE ME LYRICS,"Please forgive me, Ive been wrong all my life. Please forgive me, I just wanna do right. Please forgive me, please forgive me, I was wrong. Have mercy, Ive been wrong in the past. Yes, bless you, I know your love could not last. Darling, forgive me, please forgive me, I was wrong. I have always loved you so. Theres one thing I want you to know. Those miseries that youve had, Cause I was untrue. Belive me, it hurt me too. My heart is feeling so sad. Please forgive me, when theres no more to be said. Ill always love you, long after Im dead. Please forgive me, please forgive me, I was wrong. I was wrong.",1954
ANDY WILLIAMS - I LIKE YOUR KIND OF LOVE LYRICS,"Honey babe, ooo, honey babe Mmm, honey babe, I like your kind of love Thats good, baby, thats good  Honey babe, I like the way that you walk by I like the way you swing your eye I like your kind of love Thats good, baby, thats good  Every night, I like the way you beg for more And linger there outside the door I like your kind of love Thats good, baby, thats good  Well, well, well, aint it swell? Cant reveal how I feel  And no one else could ever thrill me like you do You make my every dream come true I like your kind of love Thats good, baby, thats good  Oh, honey babe, ooo, honey babe Mmm, honey babe, I like your kind of love Thats good, baby, thats good  Honey babe, I like the way you wear your clothes My love for you just grows and grows I like your kind of love Honey, you know I do  When youre near you dont know what you do to me And thats the way it oughta be I like your kind of love Honey, you know I do  Dont you know that I love you so? Cant you see that youre for me  Honey babe, I like the way you hold my hand To make me know you understand I like your kind of love Honey, you know I do  Honey babe, ooo, honey babe Mmm, honey babe, I like your kind of love Thats good, baby, thats good  Ooo, honey babe, I like your kind of love Thats good, baby, thats good Mmm, honey babe, I like your kind of love Thats good, baby, thats good",1957
JOE BENNETT - BLACK SLACKS LYRICS,Joe Bennett Miscellaneous Black Slacks Black Slacks Joe Bennett and the Sparkletones  Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Pegged cool daddy-o! When I put em on Im a rarin to go  When I go places I just dont care Youd know why when you see what I wear Black slacks... pegged 14 Black slacks ...really are keen! Black slacks pegged cool daddy-o! When I put em on Im a rarin to go  Man you aughta see me with my derby on I know that you would say ...Hes gone Black slacks...Mostly in the head . Black slacks ...Uh.thats what I said... Black slacks Im the cats pajamas I always run around with the crazy little mamas  Well the girls all look when I go by Its what I wear that makes em sigh Black slacks... I wear a red bow-tie... Black slacks... they say Me oh my!!! Black slacks... with a cats chain down to my knees I aint nothin but a real cool breeze Black slacks... Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Bbbbbbbbbbbbbbb Black Slacks Pegged cool daddy-o! When I put em on Im a rarin to go When I put em on Im a rarin to go When I put em on Im a rarin to go When I put em on Im a rarin to go  Transcribed from the record  From: [email protected],1957
WYNONIE HARRIS - GOOD MORNING JUDGE LYRICS,"The other night I took a ride with little ol Lucy Brown  We went to all the honky-tonks, we really got around  Shes five-foot-two with eyes of blue and pretty as a queen  I didnt know her pop was a city cop, and she was just fifteen!   Good morning Judge  Why do you look so mean, sir?  And Mr. Judge, what can the charges be?  If theres been trouble, I will plead not guilty  It must be someone else  You know it cant be me!   I filed my income tax return, thought Id saved some dough  I cheated just a little bit, I knew theyd never know  I got some money back this year, like I always do  Theyll have to catch me before I pay Internal Revenue!   Good morning Judge  Why do you look so mean, sir?  And Mr. Judge, what can the charges be?  If theres been trouble, I will plead not guilty  It must be someone else  You know it cant be me!   My wife and I we separated, just the other day  Last thing that she said to me was Brother you will pay!  She said Ill pay her every week, I better never fail  I said before I send you a dime, Ill die right here in jail!   Good morning Judge  Why do you look so mean, sir?  And Mr. Judge, what can the charges be?  If theres been trouble, I will plead not guilty  It must be someone else  You know it cant be me!",1950
BIG JOE TURNER - WELL ALL RIGHT LYRICS,"Have no fear, Big Joe is here Oh, youre real crazy, baby, love you madly  Well, all right, well, all right You got yourself a Cadillac car Well, all right, well, all right You hangin out in the finest bars  Well, all right, well, all right Youve gone just a little too far Well, all right, well, all right Your bebops gone to your head  You used to love me, baby Now your love is dead We used to scuffle for hotdogs Tell me where you got that bread  Well, you ride around with all the finest cats in town You in your black dress and your sequin gown Ah, youll be coming back when the deal goes down  Down, girl, down, down, girl, down Down, girl, down, down, girl, down Down, girl, down You been running all over town  (Call and response) I said yes, yes, I said yes, yes I said yes, yes, I said yes, yes I said yes, yes  Yeah, ought to know (Call and response) Well, all right then, well, all reet then Well, all root then, well, all rote then Well, all right then  Well, all right, well, all right Well, all right, well, all right, well, all right then",1954
BILLY ECKSTINE - SITTING BY THE WINDOW LYRICS,"Sittin by the window, Thinkin of you darlin, Hoping that youll call me very very soon! Im sittin by the window, Watching the raindrops fall, Pitter patter, the raindrops fall. Thinking of you darling, Hoping that you will call, Hoping that you will call; And while Im reminiscing, My hearts filled with pain, It seems each little raindrop spells you name On my window pane. Im sittion by the window, Just like we used to do, Like we used to do, used to do. Empty chair beside me, Darling, how I miss you, (scat). Although the rains stopped falling, My window sill never dries, Theres still the pitter patter Of teardrops from my eyes. Although the rains stopped falling, My window sill never dries, Theres still the pitter patter Of teardrops from my eyes. Although the rains stopped falling, My window sill never dries, Theres still the pitter patter A pitter patter of teardrops from my eyes. Sittin by the window, Thinkin of you darlin, Empty chair beside me, Darlin how I miss you!",1950
RUTH BROWN - I'LL WAIT FOR YOU LYRICS,"Along about the evening I feel so blue And though my heart is grieving Ill wait for you  Im writing you a letter Cause our loves so true Although Im sad and lonely Ill wait for you  When the moon was high And the lights were low Thats the time when you and I Said our love would grow  If you ever get the notion Youll miss me too Make it in a hurry Ill wait for you  Round bout the midnight I miss you so So baby, wont you do right Ill wait for you  You need my arms around you To hold you tight Ill give you all my lovin Both day and night  When the moon is high And the lights are low Thats the time when you and I Know our love will grow  If you ever get the notion Youll miss me too Just make it in a hurry Ill wait for you",1951
THE CHORDS - SH-BOOM LYRICS,"Life could be a dream, life could be a dream Do do do do, sh-boom  Life could be a dream (Sh-boom) If I could take you up in paradise up above (Sh-boom) If you would tell me Im the only one that you love Life could be a dream, sweetheart (Hello, hello again, sh-boom and hopin well meet again, boom-a-boom)  Day dong da ding-dong Sha-lang-da-lang-da-lang Ah, whoa whoa zip Ah bo da do da dip, whoa  Life could be a dream (Sh-boom) If only all my precious plans would come true (Sh-boom) If you would let me spend my whole life lovin you Life could be a dream, sweetheart (Do do do do, sh-boom)  Every time I look at you Something is on my mind If you do what I want you to Baby, wed be so fine  Oh, life could be a dream Sh-boom, if I could take you up in paradise up above Sh-boom, youd tell me, darling, Im the only one that you love Life could be a dream, sweetheart Hello, hello again, sh-boom and hopin well meet again, boom (Ba-boom)  Day dong da ding-dong Sha-lang-a-la-lang-a-la-lang-a-la-lang-a-la Whoa whoa bip Ah bo da do da dip, whoa Life could be a dream, life could be a dream, sweetheart  Do do do do, sh-boom Do do do do, sh-boom Do do do do, sh-boom Do do do do, sh-boom Do do do do, sh-boom Do do do do, sh-boom Do do do do, sh-boom  Whoa, life could be a dream Sh-boom, if I could take you up in paradise up above Sh-boom, youd tell me, darling, Im the only one that you love Life could be a dream, sweetheart Hello, hello again, sh-boom and hopin well meet again, boom (Ba-boom)  Day dong da ding-dong Sha-lang-a-la-lang-a-la-lang-a-la-lang-a-la Whoa whoa bip Ah bo da do da dip, whoa Life could be a dream, life could be a dream Do do do do, sh-boom",1954
JOHNNY MATHIS - IT'S NOT FOR ME TO SAY LYRICS,"Its not for me to say you love me Its not for me to say youll always care Oh, but here for the moment, I can hold you fast And press your lips to mine and dream that love will last  As far as I can see, this is heaven And speaking just for me, its ours to share Perhaps the glow of love will grow with evry passing day Or we may never meet again But then, its not for me to say  As far as I can see, this is heaven And speaking just for me, its ours to share Perhaps the glow of love will grow with evry passing day Or we may never meet again But then, its not for me to say",1957
RICK NELSON - LONESOME TOWN LYRICS,Theres a place where lovers go To cry their troubles away And they call it Lonesome Town Where the broken hearts stay  You can buy a dream or two To last you all through the years And the only price you pay Is a heart full of tears  Goin down to Lonesome Town Where the broken hearts stay Goin down to Lonesome Town To cry my troubles away  In the town of broken dreams The streets are filled with regret Maybe down in Lonesome Town I can learn to forget Maybe down in Lonesome Town I can learn to forget  Lonesome Town,1958
ELVIS PRESLEY - LOVING YOU LYRICS,"I will spend my whole life through Loving you, just loving you Winter, summer, spring time, too Loving you, loving you Makes no difference where I go or what I normally do And you know that Ill always be loving you, just you and  If Im seen with someone new Dont be blue, dont you be blue Ill be faithful Ill be true And always true, true to you There is only one for me and you know who And you know that Ill always be loving you",1957
TEX RITTER - HIGH NOON LYRICS,"[Red 1] Yo yo We rude bwoys Van-city outlaws Yo, the Red reaper, bust back your street sweeper Call Mr. Martin and the preacher To the saloon, the showdown high noon Men dressed all black, yo pon cock platoon Outlaws, shedding blood by the liter Saddle up, ride into the sun, done defeat ya Ride out and scout a safe hideout With a bounty on my head, thats the word of the moth Misfit and Red, wanted alive or dead But Billy bad on the draw, cowboy ninja dread Retreat to the bush where the Indians live To survive off the land, recuperating Yo, walk the warpath like a brave Mohican Then scalpel the tongue chief rocker speaking Young gun, bust and murder the sound boy Anything in my way, no choice but to destroy CHORUS Hold my ground like its high noon -- Inspectah Deck **scratched by Kemo** [Misfit] Trigger happy, blazing these mics to this undoubtedly Unanimous that we the champ, to center your cipher And blow up the ship, just to get a rep, thats the way we step Droppin rhymes, so clean out the top You think I had a violent Naughty locks chopping you down like box cutters Spreading this lyric on the ideo like butters Gripping neck, keeping next, the style that you missing But you be getting it from the rendition Hitting this rap game with some tight shit to remain Cause its only the quicker the dead and I must remain You know the name, Misfit, speed of the mantis Rhymes will split your wig at ten paces, show down shit So bring it, you had your warning Mr. Martin, is on his way with an open coffin Talking your way out of this, wont happen We taking it to the front of the stage with a gun clapping And when we done with your, we run your crew out of town Dis that shit, stomp your wack lick sound Never come around or let us catch you on the rebound We pound suckers like cats who cant rap, who want to clown CHORUS [Red 1] Yo dressed and ready to shoot, in my bad boy suit Pistol grip on the hip like these cowboy boots Ready to rip, some running judgement day coming When we clack and reload like Kardinal done it And ban it from the ground to the roof Nuff chat dem rats, se we leave no proof As we move, rarely got nothing to prove Rough ride and abide by none of the rules Work our vibe, watch the hand read the eyes Quick draw, nobody moves nobody dies Yo, we in control let the story be told By the Rascal outlaws from the north coast [Misfit] What, you didnt know, FitnRed handle them foe Take of the them soul, hang em out, let them die slow And account of who the best was when they roll Granted by the hand passage who afraid to explode Yeah yeah, thats the way it goes Anti-? behold, we lay down tracks while the rest of be told So best move and gets go, act like youve been told By the heat of the sun or the tongue, when we let go CHORUS [Misfit] {Red 1} **Chorus continues in background** Word, see what Im saying Rascalz, straight up we aint playing North west side of things The Outlaws laying it down The storys already been told Rascalz, is the way we come brother {Word up} Word *repeated* {From the mountain top to the valley below} {Let the story be told my man, let it be told}  That sound, is there time for hope? --?",1952
THE CADILLACS - SPEEDO (LIVE) LYRICS,"Boom boom boom boom Boom boom boom Boom boom boom Boom boom boom  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  All for meetin brand new fellas And for takin other folks girl Umm-hmm-hmm  Well now they often call me Speedoo Cause I dont believe in wastin time Umm-hmm-hmm  Well now they often call me Speedoo Cause I dont believe in wastin time Umm-hmm-hmm  Well Ive known some pretty women And thats caused them to change their mind Umm-hmm-hmm  Well, now some may call me Joe Some may call me Moe Just remember Speedoo He dont never take it slow  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  Well now, some may call me Moe Some may call me Joe Just remember Speedoo He dont never take it slow  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  Well now they often call me Speedoo But my real name is Mister Earl Umm-hmm-hmm  And now they gotta call me Speedoo Till they call off makin pretty girls Umm-hmm-hmm  Umm-hmm-hmm-hmm Umm-hmm-hmm-hmm Umm-hmm-hmm-hmm FADES Umm-hmm-hmm-hmm",1955
MILLS BROTHERS - DADDY'S LITTLE GIRL LYRICS,"Youre the end of the rainbow, my pot of gold Youre daddys little girl to have and hold A precious gem is what you are Youre mommys bright and shining star  Youre the spirit of Christmas, a star on a tree Youre the Easter Bunny to mommy and me Youre sugar, youre spice, youre everything nice And youre daddys little girl  Youre the spirit of Christmas, a star on a tree Youre the Easter Bunny to mommy and me Youre sugar, youre spice, youre everything nice And youre daddys little girl",1950
IVORY JOE HUNTER - I NEED YOU SO LYRICS,"I need you so To keep me happy If I cant have you I cannot go on I need your arms Around me tightly Yes, I miss them nightly When youre not at home When the day is done I miss you so I lie and wait To hear you knock on the door When you leave me I try not to worry Come back in a hurry Cause I need you so When the day is done I miss you so I lie and wait To hear you knock on the door When you leave me I try not to worry Come back in a hurry Cause I need you so",1950
THE FALCONS - YOU'RE SO FINE LYRICS,"Youre so fine, youre so fine Youre mine, youre mine I walk and I talk about you  I love you, I love you I need you, I need you I walk and I talk about you  Theres nothing in the world As sweet as your kiss So fine, so fine  Every time we meet My heart skips a beat Youre my first cup of coffee My last drop of cream  Youre so fine, youre so fine Youre mine, youre mine I walk and I talk about you  Youre so fine, youre so fine Youre mine, youre mine I walk and I talk about you",1959
FRANK SINATRA - ALL THE WAY LYRICS,"When somebody loves you Its no good unless he loves you, all the way Happy to be near you When you need someone to cheer you, all the way  Taller than the tallest tree is Thats how its got to feel Deeper than the deep blue see is Thats how deep it goes, if its real  When somebody needs you Its no good unless he needs you, all the way Through the good or lean years And for all the in between years, come what may  Who knows where the road will lead us Only a fool would say But if youll let me love you Its for sure Im gonna love you, all the way, all the way  So if youll let me love you Its for sure Im gonna love you, all the way, all the way",1958
EL DORADOS - AT MY FRONT DOOR LYRICS,Crazy little mama come knocking Knocking at my front door door door Crazy little mama come knocking Knocking at my front door Crazy little mama come knock knock knocking Just like she did it before  I woke up this morning with a feeling of despair Looking for my baby and she wasnt there Heard someone knocking and much to my surprise There stood my baby looking in my eyes Crazy little mama come knock knock knocking Just like she did before  If you got a little mama And you want to keep her neat Keep your little mama off my street Same thing will happen like it did before She comes knock knock knocking at my door Crazy little mama come knock knock knocking Just like she did before  Crazy little mama come knocking Knocking at my front door door door Crazy little mama come knocking Knocking at my front door Crazy little mama come knock knock knocking Just like she did before  If you got a little mama And you want to keep her neat Keep your little mama off my street Same thing will happen like it did before She comes knock knock knocking at my door Crazy little mama come knock knock knocking Just like she did before  Crazy little mama come knock knock knocking Just like she did before,1955
FATS DOMINO - HOW LONG LYRICS,"You been playing with my love baby And messing with my mind Trying to make me run to you All the time Giving me your love and then Taking it to him Well will you ever stop And mend your evil whims How long will this keep going on I want to know How long must this keep going on Ive got to know how long In the middle of the night baby Youre calling out his name You tell me its alright to love us Both the same Youd better think twice baby And change your plan Cause I will never share you with Another man How long will this keep going on I want to know How long must this keep going on Ive got to know Baby, well maybe you dont realize Baby, you make me want to close my eyes And shut you from my heart Baby, well maybe you dont realize Baby, you make me want to close my eyes Well tell me please How long will this keep going on I want to know How long must this keep going on Well Ive got to know...",1952
JOHNNY ACE - MY SONG LYRICS,"You told me, That you would leave me here in tears. But now youre gone, And hours seem like years. So, darling, I sing my song. Youre leaving, Makes my heart beat low and slow. Now Im wondering where did you go? Please tell me what is wrong. I still love you. Wont you please come back to me? Come back where you oughtta be. Dont stay from me. Cause youll always be my own. Well be together for eternity. You told me, That you would leave me here in tears. Now youre gone, And hours seem like years. So, darling, I sing my song. I still love you. Wont you please come back to me? Come back where you oughtta be. Dont stay from me. Cause youll always be my own. Well be together for eternity. You told me, That you would leave me here in tears. Now youre gone, And hours seem like years. So, darling, I sing my song.",1952
